id,updated_at,name,lat,long,nb_bikes,nb_empty_docks,installed,locked,temporary
562,2013-10-26T17:11:52-0700,Bury Place,51.51746,-0.12335,4,16,true,false,false
562,2013-10-26T17:21:52-0700,Bury Place,51.51746,-0.12335,4,16,true,false,false
562,2013-10-26T17:31:55-0700,Bury Place,51.51746,-0.12335,4,16,true,false,false
562,2013-10-26T17:41:53-0700,Bury Place,51.51746,-0.12335,4,16,true,false,false
562,2013-10-26T17:51:55-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T19:01:51-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T19:11:51-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T19:21:56-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T19:31:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T19:41:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T19:51:55-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T20:01:43-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T20:11:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T20:21:51-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T20:31:51-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T20:41:51-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T20:51:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T21:01:54-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T21:11:51-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T21:21:53-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T21:31:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T21:41:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T21:51:53-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T22:01:57-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T22:11:51-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T22:21:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T22:31:51-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T22:41:57-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T22:51:54-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T23:01:59-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T23:11:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T23:21:54-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T23:31:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T23:41:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-26T23:51:51-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T00:01:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T00:11:51-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T00:21:51-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T00:31:53-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T00:41:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T00:51:54-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T01:02:02-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T01:11:57-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T01:21:51-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T01:31:51-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T01:41:53-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T01:51:51-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T02:01:51-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T02:11:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T02:22:39-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T02:31:55-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T02:41:55-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T02:51:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T03:01:58-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T03:11:51-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T03:20:57-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T03:31:54-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T03:41:54-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T03:51:53-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T04:01:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T04:11:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T04:21:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T04:31:53-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T04:40:49-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T04:51:53-0700,Bury Place,51.51746,-0.12335,1,19,true,false,false
562,2013-10-27T05:01:53-0700,Bury Place,51.51746,-0.12335,1,19,true,false,false
562,2013-10-27T05:11:54-0700,Bury Place,51.51746,-0.12335,1,19,true,false,false
562,2013-10-27T05:22:02-0700,Bury Place,51.51746,-0.12335,1,19,true,false,false
562,2013-10-27T05:32:11-0700,Bury Place,51.51746,-0.12335,2,18,true,false,false
562,2013-10-27T05:40:09-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T05:50:05-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T06:00:04-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T06:10:18-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T06:20:15-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T06:30:22-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T06:40:06-0700,Bury Place,51.51746,-0.12335,2,18,true,false,false
562,2013-10-27T06:50:31-0700,Bury Place,51.51746,-0.12335,2,18,true,false,false
562,2013-10-27T06:59:37-0700,Bury Place,51.51746,-0.12335,4,16,true,false,false
562,2013-10-27T07:10:09-0700,Bury Place,51.51746,-0.12335,5,15,true,false,false
562,2013-10-27T07:20:07-0700,Bury Place,51.51746,-0.12335,7,13,true,false,false
562,2013-10-27T07:30:22-0700,Bury Place,51.51746,-0.12335,7,13,true,false,false
562,2013-10-27T07:40:31-0700,Bury Place,51.51746,-0.12335,7,13,true,false,false
562,2013-10-27T07:50:22-0700,Bury Place,51.51746,-0.12335,7,13,true,false,false
562,2013-10-27T08:00:08-0700,Bury Place,51.51746,-0.12335,7,13,true,false,false
562,2013-10-27T08:10:22-0700,Bury Place,51.51746,-0.12335,7,13,true,false,false
562,2013-10-27T08:20:22-0700,Bury Place,51.51746,-0.12335,7,13,true,false,false
562,2013-10-27T08:30:19-0700,Bury Place,51.51746,-0.12335,2,18,true,false,false
562,2013-10-27T08:40:23-0700,Bury Place,51.51746,-0.12335,2,18,true,false,false
562,2013-10-27T08:50:20-0700,Bury Place,51.51746,-0.12335,2,18,true,false,false
562,2013-10-27T09:00:44-0700,Bury Place,51.51746,-0.12335,2,18,true,false,false
562,2013-10-27T09:10:20-0700,Bury Place,51.51746,-0.12335,1,19,true,false,false
562,2013-10-27T09:20:11-0700,Bury Place,51.51746,-0.12335,0,20,true,false,false
562,2013-10-27T09:30:11-0700,Bury Place,51.51746,-0.12335,0,20,true,false,false
562,2013-10-27T09:40:11-0700,Bury Place,51.51746,-0.12335,0,20,true,false,false
562,2013-10-27T09:50:32-0700,Bury Place,51.51746,-0.12335,0,20,true,false,false
562,2013-10-27T10:00:16-0700,Bury Place,51.51746,-0.12335,2,18,true,false,false
562,2013-10-27T10:10:09-0700,Bury Place,51.51746,-0.12335,2,18,true,false,false
562,2013-10-27T10:20:38-0700,Bury Place,51.51746,-0.12335,5,15,true,false,false
562,2013-10-27T10:30:19-0700,Bury Place,51.51746,-0.12335,5,15,true,false,false
562,2013-10-27T10:40:33-0700,Bury Place,51.51746,-0.12335,6,14,true,false,false
562,2013-10-27T10:50:11-0700,Bury Place,51.51746,-0.12335,6,14,true,false,false
562,2013-10-27T11:00:44-0700,Bury Place,51.51746,-0.12335,6,14,true,false,false
562,2013-10-27T11:10:13-0700,Bury Place,51.51746,-0.12335,6,14,true,false,false
562,2013-10-27T11:20:29-0700,Bury Place,51.51746,-0.12335,6,14,true,false,false
562,2013-10-27T11:40:20-0700,Bury Place,51.51746,-0.12335,6,14,true,false,false
562,2013-10-27T11:50:16-0700,Bury Place,51.51746,-0.12335,6,14,true,false,false
562,2013-10-27T12:00:18-0700,Bury Place,51.51746,-0.12335,6,14,true,false,false
562,2013-10-27T12:10:16-0700,Bury Place,51.51746,-0.12335,4,16,true,false,false
562,2013-10-27T12:20:25-0700,Bury Place,51.51746,-0.12335,4,16,true,false,false
562,2013-10-27T12:30:23-0700,Bury Place,51.51746,-0.12335,4,16,true,false,false
562,2013-10-27T12:39:15-0700,Bury Place,51.51746,-0.12335,4,16,true,false,false
562,2013-10-27T12:51:00-0700,Bury Place,51.51746,-0.12335,4,16,true,false,false
562,2013-10-27T13:00:11-0700,Bury Place,51.51746,-0.12335,4,16,true,false,false
562,2013-10-27T13:09:50-0700,Bury Place,51.51746,-0.12335,4,16,true,false,false
562,2013-10-27T13:19:51-0700,Bury Place,51.51746,-0.12335,4,16,true,false,false
562,2013-10-27T13:29:33-0700,Bury Place,51.51746,-0.12335,4,16,true,false,false
562,2013-10-27T13:39:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T13:49:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T13:59:38-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T14:09:50-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T14:19:17-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T14:29:19-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T14:39:49-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T14:49:29-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T15:00:32-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T15:09:09-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T15:19:25-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T15:30:20-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T15:39:48-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T15:49:34-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T15:59:18-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T16:10:17-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T16:19:53-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T16:30:03-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T16:40:34-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T16:50:26-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T16:59:50-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T17:09:12-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T17:20:27-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T17:30:18-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T17:40:07-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T17:50:34-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T17:59:52-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T18:09:23-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T18:19:53-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T18:29:22-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T18:39:53-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T18:49:23-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T18:59:54-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T19:09:30-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T19:20:26-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T19:29:46-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T19:39:06-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T19:50:05-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T19:59:25-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T20:09:56-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T20:19:15-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T20:29:46-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T20:39:07-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T20:49:37-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T21:00:06-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T21:09:17-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T21:19:48-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T21:29:10-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T21:40:00-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T21:49:19-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T21:59:49-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T22:09:10-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T22:19:40-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T22:29:02-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T22:39:30-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T22:50:01-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T22:59:21-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T23:09:51-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T23:19:11-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T23:29:41-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T23:39:02-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-27T23:49:34-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T00:00:04-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T00:09:24-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T00:19:54-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T00:29:15-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T00:39:51-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T00:49:27-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T01:00:06-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T01:09:27-0700,Bury Place,51.51746,-0.12335,4,16,true,false,false
562,2013-10-28T01:19:57-0700,Bury Place,51.51746,-0.12335,4,16,true,false,false
562,2013-10-28T01:29:27-0700,Bury Place,51.51746,-0.12335,5,15,true,false,false
562,2013-10-28T01:40:09-0700,Bury Place,51.51746,-0.12335,5,15,true,false,false
562,2013-10-28T01:49:28-0700,Bury Place,51.51746,-0.12335,5,15,true,false,false
562,2013-10-28T01:59:18-0700,Bury Place,51.51746,-0.12335,5,15,true,false,false
562,2013-10-28T02:10:00-0700,Bury Place,51.51746,-0.12335,6,14,true,false,false
562,2013-10-28T02:19:17-0700,Bury Place,51.51746,-0.12335,6,14,true,false,false
562,2013-10-28T02:29:48-0700,Bury Place,51.51746,-0.12335,7,13,true,false,false
562,2013-10-28T02:39:09-0700,Bury Place,51.51746,-0.12335,10,10,true,false,false
562,2013-10-28T02:49:39-0700,Bury Place,51.51746,-0.12335,9,11,true,false,false
562,2013-10-28T03:00:07-0700,Bury Place,51.51746,-0.12335,9,11,true,false,false
562,2013-10-28T03:09:40-0700,Bury Place,51.51746,-0.12335,9,11,true,false,false
562,2013-10-28T03:20:10-0700,Bury Place,51.51746,-0.12335,9,11,true,false,false
562,2013-10-28T03:29:30-0700,Bury Place,51.51746,-0.12335,9,11,true,false,false
562,2013-10-28T03:40:02-0700,Bury Place,51.51746,-0.12335,9,11,true,false,false
562,2013-10-28T03:49:30-0700,Bury Place,51.51746,-0.12335,9,11,true,false,false
562,2013-10-28T04:00:02-0700,Bury Place,51.51746,-0.12335,9,11,true,false,false
562,2013-10-28T04:09:31-0700,Bury Place,51.51746,-0.12335,9,11,true,false,false
562,2013-10-28T04:20:12-0700,Bury Place,51.51746,-0.12335,9,11,true,false,false
562,2013-10-28T04:29:32-0700,Bury Place,51.51746,-0.12335,8,12,true,false,false
562,2013-10-28T04:40:02-0700,Bury Place,51.51746,-0.12335,8,12,true,false,false
562,2013-10-28T04:49:43-0700,Bury Place,51.51746,-0.12335,8,12,true,false,false
562,2013-10-28T04:59:26-0700,Bury Place,51.51746,-0.12335,8,12,true,false,false
562,2013-10-28T05:10:11-0700,Bury Place,51.51746,-0.12335,10,10,true,false,false
562,2013-10-28T05:19:33-0700,Bury Place,51.51746,-0.12335,9,11,true,false,false
562,2013-10-28T05:30:07-0700,Bury Place,51.51746,-0.12335,10,10,true,false,false
562,2013-10-28T05:39:26-0700,Bury Place,51.51746,-0.12335,10,10,true,false,false
562,2013-10-28T05:49:54-0700,Bury Place,51.51746,-0.12335,11,9,true,false,false
562,2013-10-28T05:59:15-0700,Bury Place,51.51746,-0.12335,11,9,true,false,false
562,2013-10-28T06:09:45-0700,Bury Place,51.51746,-0.12335,10,10,true,false,false
562,2013-10-28T06:19:06-0700,Bury Place,51.51746,-0.12335,11,9,true,false,false
562,2013-10-28T06:29:48-0700,Bury Place,51.51746,-0.12335,10,10,true,false,false
562,2013-10-28T06:40:16-0700,Bury Place,51.51746,-0.12335,11,9,true,false,false
562,2013-10-28T06:49:37-0700,Bury Place,51.51746,-0.12335,12,8,true,false,false
562,2013-10-28T07:00:08-0700,Bury Place,51.51746,-0.12335,12,8,true,false,false
562,2013-10-28T07:09:29-0700,Bury Place,51.51746,-0.12335,13,7,true,false,false
562,2013-10-28T07:21:12-0700,Bury Place,51.51746,-0.12335,12,8,true,false,false
562,2013-10-28T07:29:27-0700,Bury Place,51.51746,-0.12335,12,8,true,false,false
562,2013-10-28T07:39:57-0700,Bury Place,51.51746,-0.12335,12,8,true,false,false
562,2013-10-28T07:49:18-0700,Bury Place,51.51746,-0.12335,12,8,true,false,false
562,2013-10-28T07:59:48-0700,Bury Place,51.51746,-0.12335,13,8,true,false,false
562,2013-10-28T08:09:29-0700,Bury Place,51.51746,-0.12335,15,5,true,false,false
562,2013-10-28T08:20:00-0700,Bury Place,51.51746,-0.12335,15,5,true,false,false
562,2013-10-28T08:29:03-0700,Bury Place,51.51746,-0.12335,14,6,true,false,false
562,2013-10-28T08:39:13-0700,Bury Place,51.51746,-0.12335,13,7,true,false,false
562,2013-10-28T08:49:51-0700,Bury Place,51.51746,-0.12335,13,7,true,false,false
562,2013-10-28T08:59:24-0700,Bury Place,51.51746,-0.12335,13,7,true,false,false
562,2013-10-28T09:09:13-0700,Bury Place,51.51746,-0.12335,10,10,true,false,false
562,2013-10-28T09:19:02-0700,Bury Place,51.51746,-0.12335,9,11,true,false,false
562,2013-10-28T09:30:54-0700,Bury Place,51.51746,-0.12335,8,12,true,false,false
562,2013-10-28T09:39:26-0700,Bury Place,51.51746,-0.12335,8,12,true,false,false
562,2013-10-28T09:49:04-0700,Bury Place,51.51746,-0.12335,8,12,true,false,false
562,2013-10-28T09:59:53-0700,Bury Place,51.51746,-0.12335,7,13,true,false,false
562,2013-10-28T10:09:42-0700,Bury Place,51.51746,-0.12335,8,12,true,false,false
562,2013-10-28T10:19:42-0700,Bury Place,51.51746,-0.12335,7,13,true,false,false
562,2013-10-28T10:29:25-0700,Bury Place,51.51746,-0.12335,6,15,true,false,false
562,2013-10-28T10:40:16-0700,Bury Place,51.51746,-0.12335,5,16,true,false,false
562,2013-10-28T10:49:16-0700,Bury Place,51.51746,-0.12335,4,17,true,false,false
562,2013-10-28T11:00:05-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T11:10:11-0700,Bury Place,51.51746,-0.12335,19,1,true,false,false
562,2013-10-28T11:20:09-0700,Bury Place,51.51746,-0.12335,18,2,true,false,false
562,2013-10-28T11:29:48-0700,Bury Place,51.51746,-0.12335,17,3,true,false,false
562,2013-10-28T11:39:17-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T11:49:57-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T11:59:06-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T12:09:16-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T12:19:49-0700,Bury Place,51.51746,-0.12335,17,3,true,false,false
562,2013-10-28T12:29:16-0700,Bury Place,51.51746,-0.12335,17,3,true,false,false
562,2013-10-28T12:39:58-0700,Bury Place,51.51746,-0.12335,17,3,true,false,false
562,2013-10-28T12:49:58-0700,Bury Place,51.51746,-0.12335,17,3,true,false,false
562,2013-10-28T12:59:51-0700,Bury Place,51.51746,-0.12335,17,3,true,false,false
562,2013-10-28T13:10:08-0700,Bury Place,51.51746,-0.12335,17,3,true,false,false
562,2013-10-28T13:19:39-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T13:29:19-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T13:39:53-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T13:49:20-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T14:00:02-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T14:10:10-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T14:20:05-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T14:29:33-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T14:40:02-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T14:49:34-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T14:59:04-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T15:09:44-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T15:19:24-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T15:30:10-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T15:40:08-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T15:50:10-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T16:00:17-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T16:10:09-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T16:20:13-0700,Bury Place,51.51746,-0.12335,16,4,true,false,false
562,2013-10-28T16:30:08-0700,Bury Place,51.51746,-0.12335,15,5,true,false,false
562,2013-10-28T16:40:07-0700,Bury Place,51.51746,-0.12335,15,5,true,false,false
562,2013-10-28T16:50:09-0700,Bury Place,51.51746,-0.12335,15,5,true,false,false
562,2013-10-28T17:00:08-0700,Bury Place,51.51746,-0.12335,15,5,true,false,false
562,2013-10-28T17:10:14-0700,Bury Place,51.51746,-0.12335,15,5,true,false,false
562,2013-10-28T17:20:10-0700,Bury Place,51.51746,-0.12335,15,5,true,false,false
562,2013-10-28T17:30:09-0700,Bury Place,51.51746,-0.12335,13,7,true,false,false
562,2013-10-28T17:40:08-0700,Bury Place,51.51746,-0.12335,13,7,true,false,false
562,2013-10-28T17:50:07-0700,Bury Place,51.51746,-0.12335,13,7,true,false,false
562,2013-10-28T18:00:07-0700,Bury Place,51.51746,-0.12335,13,7,true,false,false
562,2013-10-28T18:10:08-0700,Bury Place,51.51746,-0.12335,13,7,true,false,false
562,2013-10-28T18:20:09-0700,Bury Place,51.51746,-0.12335,13,7,true,false,false
562,2013-10-28T18:30:10-0700,Bury Place,51.51746,-0.12335,13,7,true,false,false
562,2013-10-28T18:40:07-0700,Bury Place,51.51746,-0.12335,13,7,true,false,false
562,2013-10-28T18:50:08-0700,Bury Place,51.51746,-0.12335,13,7,true,false,false
562,2013-10-28T19:00:08-0700,Bury Place,51.51746,-0.12335,13,7,true,false,false
562,2013-10-28T19:10:09-0700,Bury Place,51.51746,-0.12335,13,7,true,false,false
562,2013-10-28T19:20:11-0700,Bury Place,51.51746,-0.12335,12,8,true,false,false
562,2013-10-28T19:30:10-0700,Bury Place,51.51746,-0.12335,12,8,true,false,false
562,2013-10-28T19:40:09-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T19:50:08-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T20:00:11-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T20:10:07-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T20:20:07-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T20:30:07-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T20:40:08-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T20:50:08-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T21:00:09-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T21:10:11-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T21:19:48-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T21:30:08-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T21:40:11-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
562,2013-10-28T21:50:07-0700,Bury Place,51.51746,-0.12335,3,17,true,false,false
